region,piso_ecologico,distrito,anio,numero_mes,mes,num_cultivos,produccion_piso_ton,temp_promedio,temp_maxima,temp_minima,precipitacion,humedad_relativa,radiacion_solar,velocidad_viento,presion_atmosferica,humedad_suelo,temp_superficie,punto_rocio,humedad_especifica,produccion_piso_ton_z,temp_promedio_z,temp_maxima_z,precipitacion_z,humedad_relativa_z,radiacion_solar_z,humedad_suelo_z,anomalia,score_anomalia,evento_conocido
Junin,sierra,San Jose de Quero,2024,11,Noviembre,1,814.6,7.83,20.42,1.0,1.55,73.54,18.67,2.26,61.8,0.42,10.65,2.57,7.51,-0.7040197761911469,0.7660497113091991,1.7486588635621971,0.5703010117992154,0.30436838320042414,-0.26494155006201126,-0.5330173174279872,False,0.43226778618238626,ninguno
Puno,altiplano_lacustre,Taraco,2024,1,Enero,1,44752.0,11.8,21.07,2.45,3.07,66.17,24.61,2.83,64.06,0.46,15.0,4.73,8.44,-0.49115713699492325,1.2206316286361645,0.6340016550708434,0.7624415271680586,0.9566958632245618,0.9044644892903985,0.22968949209915188,False,0.4322157755660338,ninguno
Junin,sierra,El Tambo,2023,12,Diciembre,21,6253.33,10.45,19.63,2.97,1.88,77.81,17.36,2.48,64.94,0.43,12.23,6.12,9.18,-0.6004853209657945,1.545943632916363,0.646560066788405,0.5527643975905904,0.28068052404024807,-0.8691656483601208,-0.5350416475120049,False,0.4321595101893268,ninguno
Piura,valle_chira,Ignacio Escudero,2021,11,Noviembre,1,540.0,23.73,33.94,16.62,0.19,60.94,23.23,4.45,99.65,0.39,26.57,14.88,10.65,-0.7330115505014737,-0.927822960410581,-1.0678391624849504,-0.24120544698392243,-0.31666002761363155,1.5480808819089897,-0.6542057624241651,False,0.4321450590498295,ninguno
Ica,costa,Nazca,2020,1,Enero,1,0.0,22.23,29.94,17.36,0.29,71.1,20.28,3.17,91.64,0.27,26.1,16.24,12.71,-0.6243998718811501,1.3063189220893343,1.214594148283445,-0.09520376340321954,1.2890174122395288,-0.43573473324125034,-0.3614101258110674,False,0.4321422968612257,ninguno
Junin,sierra,San Agustin,2023,12,Diciembre,1,435.5,10.45,19.63,2.97,1.88,77.81,17.36,2.48,64.94,0.43,12.23,6.12,9.18,-0.5709301480217172,1.545943632916363,0.646560066788405,0.5527643975905904,0.28068052404024807,-0.8691656483601208,-0.5350416475120049,False,0.432129191194284,ninguno
Piura,valle_chira,Sullana,2020,12,Diciembre,7,27813.0,25.27,34.69,19.65,0.34,64.53,19.58,3.98,99.52,0.4,28.12,17.53,12.61,1.834166003699984,-0.15739562406090288,-0.6229966183694845,-0.1249973650650676,0.7512785157090569,0.03373397371869591,-0.3306360283607114,False,0.4321061734262734,ninguno
Ica,costa,Santiago,2021,1,Enero,1,12668.0,19.4,28.38,14.84,1.04,68.96,24.63,2.65,86.98,0.43,22.1,13.0,10.88,-0.25537477197528763,0.3220010945552492,0.8965638139397085,0.6716278376196544,1.027690688430011,0.5337793386523095,0.8843187060447938,False,0.43202780026944104,ninguno
Ica,costa,Santiago,2021,8,Agosto,1,20016.9,17.88,27.46,10.83,0.03,47.87,22.22,2.8,87.15,0.37,19.37,5.65,6.73,1.0419140800178561,-1.1076395039512272,0.034981138055406376,-0.644417808249614,-1.022658175111972,-0.21419636052118807,-0.801672098003226,False,0.432023499828048,ninguno
Ica,costa,Chincha Alta,2021,10,Octubre,26,42108.305,17.96,23.73,12.98,0.06,67.47,22.23,3.62,95.9,0.32,19.69,11.41,8.86,0.7969143521433124,-0.9956460271717985,-1.2311809495127086,-0.3798375413532223,-1.091354394819738,0.5669659990933774,-0.700697558718183,False,0.4320088315591775,ninguno
Puno,puna_alta,Pucara,2020,7,Julio,1,0.0,4.24,16.5,-6.96,0.26,51.33,21.33,1.57,61.1,0.47,4.99,-6.82,3.87,-0.3864845380266832,-1.6050442902152688,-1.185729372417233,-0.7951594169774835,-1.2224992833478847,-0.35000226953341856,-0.05770043737707936,False,0.4319893994197375,ninguno
Junin,sierra,Huasahuasi,2023,5,Mayo,1,112687.5,9.06,18.74,1.84,0.21,77.79,17.02,1.81,65.56,0.42,10.94,4.57,8.21,2.1700502264673274,-0.35359432641665606,-0.3838699567198702,-0.5702140711610086,0.6348622579880507,-0.1572424271411952,-0.07501156838262224,False,0.43197552077459217,ninguno
Piura,sierra,Canchaque,2024,12,Diciembre,21,7006.0,20.01,31.72,13.18,0.9,69.22,15.08,1.25,83.11,0.45,22.12,13.34,11.61,-0.28546596743047603,0.1316456555495514,2.0473444918032375,-0.019899534364142667,0.17779129601801263,-0.6398523462191288,-0.7499827258593861,False,0.4319639000818651,nino_costero_2023_2024
Ica,costa,Santiago,2021,7,Julio,1,16314.0,17.45,26.55,11.08,0.0,50.74,19.38,2.6,87.14,0.38,18.34,6.03,6.94,0.38824742377741017,-1.5120773048445066,-0.8172365087431986,-0.6835082729784042,-0.7436396242174484,-1.095628304775434,-0.5206736306618891,False,0.4319439497829511,ninguno
Junin,sierra,El Tambo,2024,7,Julio,21,35622.37,8.45,17.9,-2.92,0.1,73.05,21.11,1.89,65.12,0.43,10.22,2.73,7.31,1.6045042443782584,-0.8601943171480182,-0.47429649461725537,-0.7918216692173891,-0.7276510189269817,0.8604834879894264,-0.5350416475120049,False,0.43193127111875823,ninguno
Puno,puna_alta,Pucara,2025,11,Noviembre,1,0.0,8.89,20.83,-1.96,0.56,51.97,26.04,1.94,61.02,0.41,12.32,-2.43,5.36,-0.3864845380266832,1.0926919617222892,1.0427502727795346,-0.6440003990966153,-1.1505751657869405,1.507147600703395,-0.9809074354103415,False,0.4318607553460512,ninguno
Junin,selva_alta,Pichanaqui,2023,1,Enero,1,0.0,19.07,27.4,13.82,1.22,76.98,13.69,0.8,82.54,0.5,19.58,14.42,12.56,-0.9929349463695971,-0.8959632555335149,-0.4629991252139285,0.3707848019873046,0.7341197787448467,-1.1096622063240835,-0.6433012253409129,False,0.4317759966959783,ninguno
La Libertad,yunga,Cascas,2024,5,Mayo,7,5595.149,20.71,30.3,12.84,0.49,59.6,18.21,1.27,80.64,0.4,22.57,11.57,10.68,-0.8286413666280864,1.6389421497194805,0.9782795844868397,-0.5723848494620005,-0.3339324415777585,-0.1470783919264285,-0.19592170260586975,False,0.43177435299104977,nino_costero_2023_2024
Ica,costa,Salas,2024,12,Diciembre,2,168600.0,19.17,26.8,14.16,0.64,68.59,20.11,2.89,87.04,0.4,22.12,12.81,10.7,1.8401428195146048,0.10567389872861421,-0.5831107816007248,0.15042164123578566,0.991719655736293,-0.6195492631128008,0.04132330402078465,False,0.431741869767267,nino_costero_2023_2024
Ica,costa,Chincha Alta,2020,1,Enero,26,18468.379,21.96,27.55,18.21,0.12,78.45,22.25,2.99,95.82,0.33,23.95,17.83,13.41,-0.7590789430383201,1.1857129691288812,1.2763583592956753,-0.22170109556535017,1.209763465021018,0.5713696185038113,-0.13346620166060733,False,0.4316937644097768,ninguno
Ica,costa,Independencia,2020,1,Enero,2,19685.08,21.96,27.55,18.21,0.12,78.45,22.25,2.99,95.82,0.33,23.95,17.83,13.41,-0.4759430766042515,1.1857129691288812,1.2763583592956753,-0.22170109556535017,1.209763465021018,0.5713696185038113,-0.13346620166060733,False,0.4316523256456639,ninguno
Puno,puna_alta,Ayaviri,2020,8,Agosto,6,0.0,5.49,17.63,-6.21,0.02,59.45,23.01,2.52,61.07,0.43,7.07,-3.65,4.87,-0.39314399248613935,-0.8916709003408887,-0.6241072727220138,-0.9120857058800387,-0.30784710525160697,1.470213093349524,-0.6551670777594181,False,0.4315736697891023,ninguno
San Martin,selva_huallaga,Tocache,2020,7,Julio,3,38630.01,22.3,30.51,15.74,3.27,76.88,15.18,0.08,90.08,0.61,22.11,17.46,13.93,-1.4288776326536932,-0.8434381733825345,-0.5813612464946332,0.4494472160052614,0.3818784963940927,-0.1904946989574072,-0.313453282600075,False,0.4315045926242129,ninguno
Junin,selva_alta,Perene,2024,6,Junio,11,58999.15,20.05,28.21,12.61,0.96,67.41,14.5,0.71,82.78,0.51,20.27,13.07,11.57,2.098332285887681,0.052311161400623515,0.09333507993368376,0.10927614271670819,-0.5412768289531904,-0.4478938211226847,-0.35254488213880436,False,0.4314839968396793,ninguno
Junin,sierra,San Jose de Quero,2023,6,Junio,1,21167.3,6.2,16.63,-4.84,0.0,68.15,20.87,1.75,61.97,0.43,7.92,-1.07,5.93,1.0395597604386604,-1.0878574939639798,-0.7589327362444439,-0.8397324539206367,-0.6616612306774696,0.749785943263056,-0.4058412557258709,False,0.43140168538845397,ninguno
Piura,sierra,Canchaque,2021,1,Enero,21,5014.0,18.96,28.66,13.23,1.13,74.39,14.34,1.23,83.04,0.46,20.68,13.7,11.86,-0.5804467461490377,-1.2365493671924574,-0.6662770245635214,0.22710738425108812,1.1570221910218135,-1.021654433990344,-0.27777137994792,False,0.43133072837299113,ninguno
Ica,costa,Independencia,2022,2,Febrero,2,28786.56,20.83,26.13,17.22,0.45,78.37,23.77,2.86,95.81,0.33,22.42,16.67,12.47,0.38244269895024824,0.5694790526739378,0.3442364172778981,0.6480493562679465,1.1929975789748197,0.9060446936967953,-0.13346620166060733,False,0.43132473150481226,ninguno
La Libertad,costa,Viru,2020,6,Junio,28,636286.237,18.64,27.05,13.78,0.02,75.78,18.6,2.39,94.14,0.38,19.83,13.92,10.61,1.228475337605228,-1.1190532257050967,-0.2718219434194169,-0.680638749552262,0.15849319111836702,-0.6991668384818818,-0.3703087397906099,False,0.4312909980329333,ninguno
Ica,costa,Nazca,2024,9,Septiembre,1,21684.93,18.88,27.12,11.67,0.13,56.1,22.05,2.86,91.6,0.27,21.37,9.09,8.03,0.5391202428314085,-0.42078177699337227,-0.4775779955325467,-0.4439636778230942,-1.6282821961039429,0.09762266015768213,-0.3614101258110674,False,0.43128721580575663,nino_costero_2023_2024
Piura,bosque_seco,Tambogrande,2021,2,Febrero,4,61761.0,27.9,37.36,20.75,0.17,57.84,19.25,3.63,99.41,0.39,30.74,17.98,13.03,0.3615397835503294,1.2217632885824976,1.07155418359551,-0.25707867586508415,-1.2074103625439345,-0.10516334192305633,-0.6662069228163598,False,0.431225362998614,ninguno
Ica,costa,Santiago,2020,11,Noviembre,1,17795.4,18.99,27.02,11.68,0.14,50.28,28.64,2.9,87.07,0.38,22.32,7.41,7.58,0.6497564530665071,-0.06362564583136639,-0.37708014171534887,-0.5010861042440502,-0.7883603675663965,1.7783364148704532,-0.5206736306618891,False,0.4312038022204464,ninguno
San Martin,selva_huallaga,Bajo Biavo,2021,10,Octubre,2,72810.09,27.34,36.95,18.58,1.71,63.03,19.32,0.03,94.3,0.62,27.28,18.84,14.54,-0.7794405510426351,0.7771195981432862,1.0867639418906028,-0.4106862250006354,-0.6523052066891059,2.0198021493671643,-0.41875177244080597,False,0.4311571864394971,ninguno
Ica,costa,Nazca,2025,1,Enero,1,89.94,21.67,28.88,16.62,0.81,70.68,19.33,2.9,91.67,0.28,25.15,15.55,12.15,-0.619574078156326,1.0176095514964052,0.5785294417426808,1.0382659584613736,1.2073330232059138,-0.722000000884746,0.07744502695951462,False,0.43112632231012554,ninguno
Piura,valle_piura,Castilla,2021,7,Julio,1,1800.0,23.85,36.53,17.3,0.02,63.81,16.74,4.31,99.66,0.39,25.87,15.67,11.19,-0.6084172583085411,-0.9106752392477998,0.5308137211211297,-0.3749449109453766,0.5432251026316617,-1.537035819997588,-0.6733528104491765,False,0.431043078063741,ninguno
San Martin,selva_huallaga,Bajo Biavo,2024,5,Mayo,2,96092.3,27.75,36.24,19.35,1.03,64.03,15.93,0.01,94.41,0.61,27.73,19.58,15.2,0.3626155478780716,1.0562139482171604,0.701868379137681,-0.9204884006792764,-0.5416512276069844,-0.6163930237282879,-0.8501929925313313,False,0.43098154977306863,nino_costero_2023_2024
Piura,sierra,Canchaque,2024,10,Octubre,21,7984.0,20.97,30.63,14.12,0.76,64.36,19.15,1.5,83.17,0.46,22.94,13.16,11.45,-0.14064106703551954,1.3825668191993836,1.0807276771497185,-0.1702515717821093,-0.7427236265580938,1.4600591365225528,-0.27777137994792,False,0.4308498582174203,nino_costero_2023_2024
Puno,puna_alta,Pucara,2022,2,Febrero,1,0.0,7.29,18.65,-2.02,4.83,72.44,20.6,1.82,60.97,0.55,9.49,1.72,7.15,-0.3864845380266832,0.16443862772226903,-0.07920945621098613,1.5074962887410748,1.1498727818263834,-0.637840784453348,1.1732422266672713,False,0.43084861513866085,sequia_puno_2022
San Martin,selva_alto_mayo,Moyobamba,2025,5,Mayo,14,72508.79,22.52,30.02,16.52,2.13,79.15,15.19,0.08,90.49,0.59,22.34,18.21,14.57,1.0239545272501838,-0.7877724262635987,-0.8812662550379695,0.25674689936161754,0.9338203575321636,-0.9521727853570672,0.8213761786687754,False,0.4308242789821508,ninguno
San Martin,selva_huallaga,Tocache,2021,2,Febrero,3,45481.62,22.48,29.69,18.48,3.27,83.25,14.91,0.04,89.81,0.66,22.4,19.21,15.59,-0.9472976068683102,-0.7112527285399965,-0.9824091631659271,0.4494472160052614,1.0855603337109183,-0.41599325942536236,0.8576908501914113,False,0.4308106921642892,ninguno
Junin,sierra,San Agustin,2021,7,Julio,1,40.0,7.7,17.58,-2.46,0.01,72.59,20.48,1.92,65.07,0.44,9.42,1.9,6.86,-0.6009632875077792,-1.7624960484221601,-0.6816225637789961,-0.8598063579885791,-0.8250948234994436,0.5699024330827029,-0.40871236962722574,False,0.4308030493598539,ninguno
La Libertad,costa,Guadalupe,2021,10,Octubre,1,0.0,20.4,27.52,16.18,1.17,69.0,20.75,2.69,91.82,0.38,22.01,14.03,10.97,-0.4800653349671325,-1.309589618543539,-1.6340229259969254,0.37216344750884367,0.15872266050222528,0.27174686525743225,-0.4430972035304598,False,0.43079718774465886,ninguno
Ica,costa,Santiago,2021,11,Noviembre,1,14268.9,18.3,26.74,12.04,0.64,54.93,28.04,2.92,87.05,0.38,21.27,8.01,7.95,0.02722938962111765,-0.7126072333112781,-0.6393009561149207,0.15042164123578566,-0.336291983712901,1.5921183984787106,-0.5206736306618891,False,0.43078981762386725,ninguno
Puno,puna_alta,Pucara,2021,3,Marzo,1,8232.0,6.95,17.21,-0.57,2.26,74.59,19.42,1.63,60.98,0.54,9.04,1.87,7.2,-0.3711689982212595,-0.03281520575273512,-0.8203204698560997,0.21256736889497074,1.391492864257681,-1.1031140003513182,1.0193743936617274,False,0.4307268393970764,ninguno
Ica,costa,Independencia,2021,8,Agosto,2,26849.482,17.67,24.29,12.82,0.01,67.43,14.5,3.63,96.0,0.32,18.74,11.1,8.69,0.19975151011727157,-1.1537945544035972,-0.8635835639282342,-0.5116179128431156,-1.0997373378428357,-1.135032903039364,-0.700697558718183,False,0.43064128134469076,ninguno
Ica,costa,Salas,2023,4,Abril,2,10081.0,20.12,29.05,14.9,0.16,69.6,19.79,2.68,87.0,0.41,22.08,13.78,11.48,-0.5994263434090964,0.9991992727951616,1.52402076268154,-0.4750257944248567,1.089910853089417,-0.724356788303927,0.32232177136212,False,0.4306107315644103,nino_costero_2023_2024
San Martin,selva_huallaga,Tocache,2024,5,Mayo,3,54378.19,25.05,33.89,17.51,1.07,68.67,15.79,0.03,90.02,0.58,24.98,18.18,14.61,-0.3219832048516361,1.1760616783784636,1.071738702711431,-0.9513299405444705,-0.5250646565684078,0.3189650117294548,-1.0161397622749668,False,0.43060773455830376,nino_costero_2023_2024
Piura,sierra,Canchaque,2024,3,Marzo,21,5121.0,21.12,31.14,12.34,0.47,69.37,15.44,1.48,83.2,0.47,22.92,14.42,12.49,-0.5646018950833318,1.5780232510196734,1.5329979298775132,-0.48169507786218313,0.2062022504185108,-0.4541107900061056,0.19443996596354346,False,0.4305210726656851,nino_costero_2023_2024
Piura,sierra,Jilili,2024,1,Enero,1,67168.738,18.91,28.12,12.74,1.55,76.09,14.34,1.53,80.35,0.48,20.34,14.01,12.5,0.46781136521153444,1.3838545934154942,0.6862008774985102,-0.07761674654728436,0.4897504180815663,-1.181353829000297,0.21245915423916473,False,0.4304889430549887,nino_costero_2023_2024
San Martin,selva_alto_mayo,Moyobamba,2022,9,Septiembre,14,48106.478,24.63,33.29,17.27,0.92,60.76,18.54,0.07,90.37,0.53,24.48,15.7,12.44,-0.47176349664852724,0.9524829658888466,1.0179231660731283,-0.5858990870553705,-1.4880661835241469,1.5409876802100582,-0.8884272952948037,False,0.4303929391833709,ninguno
Piura,sierra,Canchaque,2025,9,Septiembre,21,15001.0,20.65,29.61,14.63,0.09,63.23,16.56,2.02,83.19,0.45,22.5,12.62,11.03,0.8984553808902572,0.9655930979827714,0.17618717169413214,-0.8897934651395212,-0.9567528163751725,0.12375182932330046,-0.7499827258593861,False,0.43037528905669364,ninguno
Piura,valle_piura,Castilla,2025,7,Julio,1,650.0,23.81,35.61,17.75,0.01,66.09,18.03,4.18,99.63,0.43,25.61,16.24,11.61,-0.6432819748623968,-0.931586983238754,-0.05210731522140441,-0.38266030069763096,1.2066119974914644,-0.967296977426109,0.6633772132573352,False,0.4302794361352605,ninguno
Ica,costa,Independencia,2024,7,Julio,2,24649.34,17.99,23.59,13.35,0.01,67.55,13.25,3.21,95.91,0.33,18.57,11.42,8.92,-0.00774997282836234,-0.9792858346995448,-1.3230802959088277,-0.5116179128431156,-1.0745885087735398,-1.410259116191489,-0.13346620166060733,False,0.43025428764742263,nino_costero_2023_2024
San Martin,selva_huallaga,Bajo Biavo,2023,2,Febrero,2,116997.3,26.15,35.25,20.58,1.74,67.5,15.0,0.02,94.3,0.61,26.14,18.91,14.61,1.3880629924263927,-0.03293473499795864,0.16518301698924043,-0.3881949525442247,-0.15768192019202285,-1.3395970092677478,-0.8501929925313313,False,0.4301936699442876,nino_costero_2023_2024
Piura,sierra,Canchaque,2022,6,Junio,21,6266.0,18.57,27.67,12.31,0.8,68.71,16.02,1.6,83.19,0.46,19.76,11.97,10.59,-0.395047180408255,-1.744736089925204,-1.544213397505707,-0.1272938468055474,0.08119405105632146,-0.15486050499623435,-0.27777137994792,False,0.43009705177633234,ninguno
San Martin,selva_alto_mayo,Moyobamba,2023,6,Junio,14,69260.845,23.12,30.38,16.04,0.14,70.16,15.71,0.05,90.56,0.54,23.02,16.73,13.24,0.8248746254305656,-0.2929130730448925,-0.6721811811541792,-1.1290923675555777,-0.25012526531156914,-0.5651747429406765,-0.6034600496342066,False,0.4300794127092532,nino_costero_2023_2024
Puno,puna_alta,Ayaviri,2025,11,Noviembre,6,0.0,8.89,20.83,-1.96,0.56,51.97,22.67,1.94,61.02,0.41,12.32,-2.43,5.36,-0.39314399248613935,1.1146971012047417,1.0438581233024273,-0.6353169502407112,-1.1716122840643692,1.2926848815239589,-0.9667150587918685,False,0.43002777382351715,ninguno
Junin,selva_alta,Pichanaqui,2022,2,Febrero,1,3631.233,18.89,27.51,14.43,1.37,79.26,13.47,0.79,82.53,0.52,19.29,14.71,12.83,-0.3985763126027843,-1.0786838451649785,-0.3841282409746408,0.5154003577496167,1.0442886189776472,-1.2639959902277949,-0.1922509409064804,False,0.42999120609023406,ninguno
Junin,selva_alta,Pichanaqui,2020,11,Noviembre,1,0.0,20.58,29.65,14.17,0.7,72.48,17.61,0.74,82.53,0.52,21.06,14.79,12.92,-0.9929349463695971,0.6368594685970976,1.1502689614987294,-0.13054912465537663,0.12194443618010886,1.6402852159602435,-0.1922509409064804,False,0.4299328336197767,ninguno
Junin,selva_alta,Rio Negro,2023,1,Enero,1,42872.3,23.05,31.57,15.64,2.07,72.43,14.99,0.06,89.14,0.56,23.0,17.16,13.81,1.1181493534970692,-0.9392188654142957,-0.9402380130816326,0.7857609567529634,0.6804729573843131,-0.4769743619590355,0.07214151194680873,False,0.4298616663301077,ninguno
Piura,sierra,Jilili,2024,7,Julio,1,93312.923,17.51,26.57,10.15,0.42,69.42,16.33,2.99,80.43,0.44,18.79,11.14,10.34,1.340328344290758,-0.381663461973877,-0.30144861708489734,-0.9164452704141386,-0.7889233075981174,0.09599974783006746,-0.877897259969376,False,0.42985043388099553,nino_costero_2023_2024
Junin,sierra,San Agustin,2022,6,Junio,1,743.6,7.57,17.83,-1.84,0.16,74.58,19.36,1.76,64.97,0.46,9.01,2.17,7.03,-0.5475339147077962,-1.9188950151763446,-0.5196490722463863,-0.7464985433699292,-0.40354445154465796,0.053313891026304364,-0.1560538138576673,False,0.42975518752378955,ninguno
Junin,sierra,San Agustin,2020,11,Noviembre,1,66.0,9.57,18.86,2.35,1.01,73.5,24.05,2.29,64.92,0.44,11.56,4.18,8.04,-0.5989889218272795,0.4872429348880364,0.147681712867967,-0.10442092719757934,-0.63232555793218,2.216528410887472,-0.40871236962722574,False,0.4297271617608744,ninguno
Junin,selva_alta,Pangoa,2025,11,Noviembre,1,20040.5,21.59,29.25,15.62,0.33,70.05,16.69,0.25,83.75,0.5,21.79,15.24,13.07,1.3563721293977116,0.8818938434004872,0.3779817307377355,-0.7371190983797038,-0.20577764856268269,0.9886884834015282,-0.3694411226030794,False,0.42961977873704515,ninguno
La Libertad,costa,Guadalupe,2021,12,Diciembre,1,101.0,20.76,28.78,15.32,1.17,71.93,22.74,2.49,91.77,0.39,22.47,14.94,11.66,-0.4780821080468829,-0.9594225091963106,-0.5974423590131406,0.37216344750884367,0.7000593110828318,1.0849442515165113,-0.17479981423678703,False,0.4295533304968763,ninguno
Piura,valle_chira,Querecotillo,2022,11,Noviembre,1,31521.0,24.15,34.14,15.54,0.04,58.57,23.07,4.25,99.63,0.39,27.25,14.54,10.42,-0.020029995215004023,-0.7600319502775437,-0.9787925659261326,-0.3637128502218851,-0.989027305213165,1.5472740773415896,-0.6615968845984962,False,0.42953705778771034,ninguno
Junin,selva_baja,Rio Tambo,2021,8,Agosto,2,11532.129,24.77,34.35,16.54,0.14,52.44,17.28,0.16,89.37,0.54,24.42,13.56,11.04,-0.37661438847890116,0.40765507400277107,0.8294015129334207,-0.9117413965681713,-1.388649493473875,1.497359706203135,-0.682569689958253,False,0.42952269158733963,ninguno
Piura,valle_chira,Ignacio Escudero,2020,7,Julio,1,103775.0,23.05,32.89,16.17,0.16,61.98,19.52,4.2,99.61,0.4,25.13,14.63,10.46,1.0076166988308546,-1.2890470848723765,-1.7406606436481484,-0.26403800143142964,-0.0164325680528833,0.018520900459598554,-0.3245671999623762,False,0.4295052592959008,ninguno
Puno,altiplano_lacustre,Ilave,2024,2,Febrero,22,9791.6,10.36,16.92,3.68,4.52,75.18,21.01,4.08,63.92,0.5,14.77,5.77,9.06,-0.45368692586043896,0.7290488087444816,-0.20890958691393463,1.5387357240736814,1.329316434985647,-0.6488085561515902,0.7358326763639904,False,0.4294751317238694,ninguno
Puno,puna_alta,Ayaviri,2024,12,Diciembre,6,236.7,9.59,21.15,-0.44,0.7,59.47,20.05,2.2,61.03,0.4,12.7,0.53,6.58,-0.3903745100211423,1.5277728662288417,1.2106546629048716,-0.5635620876675522,-0.30553757268793696,-0.07532663313186845,-1.1224890493080928,False,0.42947077492934266,ninguno
Piura,valle_piura,Castilla,2020,8,Agosto,1,3000.0,22.44,32.93,15.6,0.02,61.96,20.72,4.26,99.65,0.39,24.8,14.01,10.04,-0.5720366845132134,-1.647814214928887,-1.7501816384800872,-0.3749449109453766,0.004950648469102449,0.22076308964154542,-0.6733528104491765,False,0.42942630808612664,ninguno
Ica,costa,Chincha Alta,2020,6,Junio,26,22260.279,17.99,24.05,13.9,0.0,72.46,12.75,3.12,95.94,0.32,18.7,12.55,9.59,-0.5094939411225261,-0.9792858346995448,-1.021125300607294,-0.5379739871410943,-0.04558225268810263,-1.520349601452339,-0.700697558718183,False,0.42938993567932177,ninguno
