region,piso_ecologico,distrito,cultivo,anio,numero_mes,mes,produccion_ton,temp_promedio,temp_maxima,temp_minima,precipitacion,humedad_relativa,radiacion_solar,velocidad_viento,presion_atmosferica,humedad_suelo,temp_superficie,punto_rocio,humedad_especifica
Junin,selva_alta,Perene,maiz_amarillo_duro,2020,1,Enero,3263.5,19.23,27.33,14.32,0.82,81.02,14.55,0.73,82.61,0.58,19.56,15.4,13.41
Junin,sierra,El Tambo,maiz_amilaceo,2020,1,Enero,0.0,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,sierra,El Tambo,maiz_choclo,2020,1,Enero,1306.8,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,selva_alta,Perene,mandarina,2020,1,Enero,799.6,19.23,27.33,14.32,0.82,81.02,14.55,0.73,82.61,0.58,19.56,15.4,13.41
Junin,selva_alta,Perene,mango,2020,1,Enero,524.5,19.23,27.33,14.32,0.82,81.02,14.55,0.73,82.61,0.58,19.56,15.4,13.41
Junin,sierra,El Tambo,manzana,2020,1,Enero,0.6,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,sierra,El Tambo,melocoton,2020,1,Enero,1.7,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,selva_alta,Perene,naranja,2020,1,Enero,19948.6,19.23,27.33,14.32,0.82,81.02,14.55,0.73,82.61,0.58,19.56,15.4,13.41
Junin,sierra,El Tambo,oca,2020,1,Enero,0.0,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,sierra,El Tambo,olluco,2020,1,Enero,182.8,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,sierra,El Tambo,oregano,2020,1,Enero,4.46,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,selva_alta,Perene,palta,2020,1,Enero,5905.8,19.23,27.33,14.32,0.82,81.02,14.55,0.73,82.61,0.58,19.56,15.4,13.41
Junin,sierra,El Tambo,papa,2020,1,Enero,24539.2,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,selva_alta,Perene,papaya,2020,1,Enero,946.6,19.23,27.33,14.32,0.82,81.02,14.55,0.73,82.61,0.58,19.56,15.4,13.41
Junin,selva_alta,Perene,pina,2020,1,Enero,41939.2,19.23,27.33,14.32,0.82,81.02,14.55,0.73,82.61,0.58,19.56,15.4,13.41
Junin,selva_alta,Perene,platano,2020,1,Enero,17660.3,19.23,27.33,14.32,0.82,81.02,14.55,0.73,82.61,0.58,19.56,15.4,13.41
Junin,sierra,El Tambo,quinua,2020,1,Enero,0.0,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,selva_alta,Perene,tangelo,2020,1,Enero,2755.0,19.23,27.33,14.32,0.82,81.02,14.55,0.73,82.61,0.58,19.56,15.4,13.41
Junin,sierra,El Tambo,tomate,2020,1,Enero,0.0,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,sierra,El Tambo,trigo,2020,1,Enero,0.0,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,sierra,El Tambo,tuna,2020,1,Enero,3.9,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,selva_baja,Rio Tambo,yuca,2020,1,Enero,6911.9,23.39,34.07,17.54,1.5,74.98,14.99,0.05,89.17,0.58,23.34,18.11,14.67
Junin,sierra,El Tambo,zanahoria,2020,1,Enero,1717.8,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,sierra,El Tambo,zapallo,2020,1,Enero,201.4,9.71,19.15,2.12,0.96,77.12,19.07,2.14,64.92,0.51,11.5,5.25,8.64
Junin,selva_alta,Perene,aji,2020,2,Febrero,260.1,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,sierra,El Tambo,ajo,2020,2,Febrero,47.8,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,alcachofa,2020,2,Febrero,523.6,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,alfalfa,2020,2,Febrero,12372.275,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_alta,Perene,arroz_cascara,2020,2,Febrero,90.0,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,sierra,El Tambo,arveja_grano_seco,2020,2,Febrero,0.0,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,arveja_verde,2020,2,Febrero,4490.8,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,avena_forrajera,2020,2,Febrero,1929.7,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_baja,Rio Tambo,cacao,2020,2,Febrero,712.15,23.26,31.95,18.13,1.85,76.69,13.44,0.04,89.2,0.57,23.26,18.39,14.93
Junin,selva_alta,Perene,cafe_pergamino,2020,2,Febrero,3637.789,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,sierra,El Tambo,cebada_forrajera,2020,2,Febrero,231.3,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,cebada_grano,2020,2,Febrero,0.0,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,cebolla,2020,2,Febrero,313.8,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,frijol_grano_seco,2020,2,Febrero,316.95,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_alta,Perene,granadilla,2020,2,Febrero,1170.4,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,sierra,El Tambo,haba_grano_seco,2020,2,Febrero,0.0,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_alta,Perene,limon_sutil,2020,2,Febrero,272.4,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,selva_alta,Perene,maiz_amarillo_duro,2020,2,Febrero,4642.2,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,sierra,El Tambo,maiz_amilaceo,2020,2,Febrero,0.0,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,maiz_choclo,2020,2,Febrero,6054.7,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_alta,Perene,mandarina,2020,2,Febrero,1623.8,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,selva_alta,Perene,mango,2020,2,Febrero,259.2,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,sierra,El Tambo,manzana,2020,2,Febrero,20.4,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,melocoton,2020,2,Febrero,35.0,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_alta,Perene,naranja,2020,2,Febrero,23905.3,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,sierra,El Tambo,oca,2020,2,Febrero,0.0,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,olluco,2020,2,Febrero,677.7,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,oregano,2020,2,Febrero,5.1,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_alta,Perene,palta,2020,2,Febrero,4438.0,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,sierra,El Tambo,papa,2020,2,Febrero,28885.0,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_alta,Perene,papaya,2020,2,Febrero,786.4,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,selva_alta,Perene,pina,2020,2,Febrero,41094.4,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,selva_alta,Perene,platano,2020,2,Febrero,15586.65,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,sierra,El Tambo,quinua,2020,2,Febrero,0.0,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_alta,Perene,tangelo,2020,2,Febrero,5372.15,19.26,26.66,15.12,1.03,81.54,12.8,0.76,82.64,0.56,19.68,15.56,13.53
Junin,sierra,El Tambo,tomate,2020,2,Febrero,0.0,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,trigo,2020,2,Febrero,0.0,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,tuna,2020,2,Febrero,52.8,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_baja,Rio Tambo,yuca,2020,2,Febrero,8107.85,23.26,31.95,18.13,1.85,76.69,13.44,0.04,89.2,0.57,23.26,18.39,14.93
Junin,sierra,El Tambo,zanahoria,2020,2,Febrero,3278.3,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,sierra,El Tambo,zapallo,2020,2,Febrero,382.8,9.61,18.23,2.36,1.24,78.8,16.43,2.17,64.94,0.49,11.42,5.52,8.81
Junin,selva_alta,Perene,aji,2020,3,Marzo,479.0,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,sierra,El Tambo,ajo,2020,3,Marzo,87.2,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,alcachofa,2020,3,Marzo,268.5,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,alfalfa,2020,3,Marzo,12912.525,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_alta,Perene,arroz_cascara,2020,3,Marzo,160.5,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,sierra,El Tambo,arveja_grano_seco,2020,3,Marzo,0.0,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,arveja_verde,2020,3,Marzo,5140.9,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,avena_forrajera,2020,3,Marzo,12136.5,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_baja,Rio Tambo,cacao,2020,3,Marzo,2275.509,23.34,32.59,17.47,1.74,73.69,15.74,0.09,89.23,0.57,23.17,17.65,14.27
Junin,selva_alta,Perene,cafe_pergamino,2020,3,Marzo,7431.399,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,sierra,El Tambo,cebada_forrajera,2020,3,Marzo,540.1,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,cebada_grano,2020,3,Marzo,0.0,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,cebolla,2020,3,Marzo,440.6,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,frijol_grano_seco,2020,3,Marzo,363.6,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_alta,Perene,granadilla,2020,3,Marzo,802.55,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,sierra,El Tambo,haba_grano_seco,2020,3,Marzo,0.0,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_alta,Perene,limon_sutil,2020,3,Marzo,287.9,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,selva_alta,Perene,maiz_amarillo_duro,2020,3,Marzo,5325.5,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,sierra,El Tambo,maiz_amilaceo,2020,3,Marzo,66.0,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,maiz_choclo,2020,3,Marzo,21808.8,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_alta,Perene,mandarina,2020,3,Marzo,2771.75,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,selva_alta,Perene,mango,2020,3,Marzo,30.45,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,sierra,El Tambo,manzana,2020,3,Marzo,52.3,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,melocoton,2020,3,Marzo,139.6,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_alta,Perene,naranja,2020,3,Marzo,23627.45,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,sierra,El Tambo,oca,2020,3,Marzo,25.0,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,olluco,2020,3,Marzo,1146.0,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,oregano,2020,3,Marzo,6.67,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_alta,Perene,palta,2020,3,Marzo,3887.25,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,sierra,El Tambo,papa,2020,3,Marzo,47556.4,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_alta,Perene,papaya,2020,3,Marzo,1014.9,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,selva_alta,Perene,pina,2020,3,Marzo,47927.5,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,selva_alta,Perene,platano,2020,3,Marzo,18459.35,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,sierra,El Tambo,quinua,2020,3,Marzo,0.0,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_alta,Perene,tangelo,2020,3,Marzo,5888.75,19.6,28.58,14.48,0.86,76.59,15.55,0.72,82.63,0.55,19.97,14.76,12.85
Junin,sierra,El Tambo,tomate,2020,3,Marzo,10.0,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,trigo,2020,3,Marzo,0.0,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,tuna,2020,3,Marzo,72.8,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_baja,Rio Tambo,yuca,2020,3,Marzo,5850.65,23.34,32.59,17.47,1.74,73.69,15.74,0.09,89.23,0.57,23.17,17.65,14.27
Junin,sierra,El Tambo,zanahoria,2020,3,Marzo,5249.0,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,sierra,El Tambo,zapallo,2020,3,Marzo,735.9,9.79,18.96,2.53,1.5,78.58,16.75,2.06,64.95,0.47,11.55,5.62,8.84
Junin,selva_alta,Perene,aji,2020,4,Abril,121.9,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,sierra,El Tambo,ajo,2020,4,Abril,59.0,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,alcachofa,2020,4,Abril,484.6,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,alfalfa,2020,4,Abril,13073.8,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_alta,Perene,arroz_cascara,2020,4,Abril,135.4,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,sierra,El Tambo,arveja_grano_seco,2020,4,Abril,4.0,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,arveja_verde,2020,4,Abril,4988.9,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,avena_forrajera,2020,4,Abril,25158.3,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_baja,Rio Tambo,cacao,2020,4,Abril,3283.929,23.73,33.11,16.26,0.46,69.88,15.96,0.07,89.36,0.56,23.61,17.07,13.79
Junin,selva_alta,Perene,cafe_pergamino,2020,4,Abril,13653.85,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,sierra,El Tambo,cebada_forrajera,2020,4,Abril,1194.2,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,cebada_grano,2020,4,Abril,0.0,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,cebolla,2020,4,Abril,319.0,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,frijol_grano_seco,2020,4,Abril,,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_alta,Perene,granadilla,2020,4,Abril,915.8,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,sierra,El Tambo,haba_grano_seco,2020,4,Abril,0.0,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_alta,Perene,limon_sutil,2020,4,Abril,372.35,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,selva_alta,Perene,maiz_amarillo_duro,2020,4,Abril,3884.0,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,sierra,El Tambo,maiz_amilaceo,2020,4,Abril,227.4,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,maiz_choclo,2020,4,Abril,34274.1,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_alta,Perene,mandarina,2020,4,Abril,5495.8,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,selva_alta,Perene,mango,2020,4,Abril,0.0,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,sierra,El Tambo,manzana,2020,4,Abril,34.5,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,melocoton,2020,4,Abril,87.8,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_alta,Perene,naranja,2020,4,Abril,21785.7,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,sierra,El Tambo,oca,2020,4,Abril,133.5,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,olluco,2020,4,Abril,3063.1,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,oregano,2020,4,Abril,5.88,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_alta,Perene,palta,2020,4,Abril,3187.1,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,sierra,El Tambo,papa,2020,4,Abril,57959.059,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_alta,Perene,papaya,2020,4,Abril,972.45,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,selva_alta,Perene,pina,2020,4,Abril,38910.6,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,selva_alta,Perene,platano,2020,4,Abril,17199.3,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,sierra,El Tambo,quinua,2020,4,Abril,0.0,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_alta,Perene,tangelo,2020,4,Abril,6453.9,19.98,27.98,13.24,0.29,72.24,15.23,0.75,82.74,0.53,20.42,14.14,12.38
Junin,sierra,El Tambo,tomate,2020,4,Abril,22.0,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,trigo,2020,4,Abril,0.0,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,tuna,2020,4,Abril,40.1,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_baja,Rio Tambo,yuca,2020,4,Abril,7354.6,23.73,33.11,16.26,0.46,69.88,15.96,0.07,89.36,0.56,23.61,17.07,13.79
Junin,sierra,El Tambo,zanahoria,2020,4,Abril,4558.8,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,sierra,El Tambo,zapallo,2020,4,Abril,339.7,9.47,19.84,2.09,0.3,76.81,20.1,2.06,65.04,0.47,11.32,4.8,8.37
Junin,selva_alta,Perene,aji,2020,5,Mayo,25.8,19.93,28.25,11.4,0.11,65.85,14.8,0.74,82.82,0.51,20.26,12.5,11.22
Junin,sierra,El Tambo,ajo,2020,5,Mayo,552.7,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,sierra,El Tambo,alcachofa,2020,5,Mayo,478.0,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,sierra,El Tambo,alfalfa,2020,5,Mayo,12190.3,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,selva_alta,Perene,arroz_cascara,2020,5,Mayo,178.5,19.93,28.25,11.4,0.11,65.85,14.8,0.74,82.82,0.51,20.26,12.5,11.22
Junin,sierra,El Tambo,arveja_grano_seco,2020,5,Mayo,512.1,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,sierra,El Tambo,arveja_verde,2020,5,Mayo,2720.3,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,sierra,El Tambo,avena_forrajera,2020,5,Mayo,23974.2,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,selva_baja,Rio Tambo,cacao,2020,5,Mayo,4402.17,23.62,32.97,15.63,0.27,64.55,15.08,0.1,89.42,0.55,23.4,15.6,12.59
Junin,selva_alta,Perene,cafe_pergamino,2020,5,Mayo,18738.389,19.93,28.25,11.4,0.11,65.85,14.8,0.74,82.82,0.51,20.26,12.5,11.22
Junin,sierra,El Tambo,cebada_forrajera,2020,5,Mayo,1444.4,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,sierra,El Tambo,cebada_grano,2020,5,Mayo,973.3,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,sierra,El Tambo,cebolla,2020,5,Mayo,133.4,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,sierra,El Tambo,frijol_grano_seco,2020,5,Mayo,824.85,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,selva_alta,Perene,granadilla,2020,5,Mayo,951.6,19.93,28.25,11.4,0.11,65.85,14.8,0.74,82.82,0.51,20.26,12.5,11.22
Junin,sierra,El Tambo,haba_grano_seco,2020,5,Mayo,876.069,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,selva_alta,Perene,limon_sutil,2020,5,Mayo,404.9,19.93,28.25,11.4,0.11,65.85,14.8,0.74,82.82,0.51,20.26,12.5,11.22
Junin,selva_alta,Perene,maiz_amarillo_duro,2020,5,Mayo,1717.8,19.93,28.25,11.4,0.11,65.85,14.8,0.74,82.82,0.51,20.26,12.5,11.22
Junin,sierra,El Tambo,maiz_amilaceo,2020,5,Mayo,3560.5,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,sierra,El Tambo,maiz_choclo,2020,5,Mayo,24500.4,8.36,17.82,-3.01,0.22,72.81,18.49,1.96,65.08,0.43,9.94,2.64,7.33
Junin,selva_alta,Perene,mandarina,2020,5,Mayo,9419.2,19.93,28.25,11.4,0.11,65.85,14.8,0.74,82.82,0.51,20.26,12.5,11.22
Junin,selva_alta,Perene,mango,2020,5,Mayo,0.0,19.93,28.25,11.4,0.11,65.85,14.8,0.74,82.82,0.51,20.26,12.5,11.22
