region,piso_asignado,distrito,cultivo,anio,mes_num,mes_nombre,produccion_mensual,t2m,t2m_max,t2m_min,prectotcorr,rh2m,allsky_sfc_sw_dwn,ws2m,ps,gwetroot,ts,t2mdew,qv2m
Ica,costa,Chincha Alta,mandarina,2023,4,Abril,32600.7,22.69,28.74,18.48,0.06,77.3,21.03,3.46,95.73,0.33,24.21,18.18,13.77
Ica,costa,Chincha Alta,tomate,2023,4,Abril,2081.0,22.69,28.74,18.48,0.06,77.3,21.03,3.46,95.73,0.33,24.21,18.18,13.77
Ica,costa,Chincha Alta,uva,2023,4,Abril,8000.0,22.69,28.74,18.48,0.06,77.3,21.03,3.46,95.73,0.33,24.21,18.18,13.77
Ica,costa,Chincha Alta,alfalfa,2023,5,Mayo,9262.940000000002,21.03,27.01,17.01,0.05,71.65,13.64,3.46,95.82,0.33,22.07,15.26,11.45
Ica,costa,Chincha Alta,esparrago,2023,5,Mayo,8595.150000000001,21.03,27.01,17.01,0.05,71.65,13.64,3.46,95.82,0.33,22.07,15.26,11.45
Ica,costa,Chincha Alta,maiz_amarillo_duro,2023,5,Mayo,32786.84,21.03,27.01,17.01,0.05,71.65,13.64,3.46,95.82,0.33,22.07,15.26,11.45
Ica,costa,Chincha Alta,mandarina,2023,5,Mayo,40696.2,21.03,27.01,17.01,0.05,71.65,13.64,3.46,95.82,0.33,22.07,15.26,11.45
Ica,costa,Chincha Alta,tomate,2023,5,Mayo,2501.0,21.03,27.01,17.01,0.05,71.65,13.64,3.46,95.82,0.33,22.07,15.26,11.45
Ica,costa,Chincha Alta,uva,2023,5,Mayo,0.0,21.03,27.01,17.01,0.05,71.65,13.64,3.46,95.82,0.33,22.07,15.26,11.45
Ica,costa,Chincha Alta,alfalfa,2023,6,Junio,8220.389999999992,19.97,26.56,15.55,0.0,69.87,11.79,3.26,95.86,0.33,20.72,13.75,10.43
Ica,costa,Chincha Alta,esparrago,2023,6,Junio,7349.230000000003,19.97,26.56,15.55,0.0,69.87,11.79,3.26,95.86,0.33,20.72,13.75,10.43
Ica,costa,Chincha Alta,maiz_amarillo_duro,2023,6,Junio,23967.430000000008,19.97,26.56,15.55,0.0,69.87,11.79,3.26,95.86,0.33,20.72,13.75,10.43
Ica,costa,Chincha Alta,mandarina,2023,6,Junio,41975.2,19.97,26.56,15.55,0.0,69.87,11.79,3.26,95.86,0.33,20.72,13.75,10.43
Ica,costa,Chincha Alta,tomate,2023,6,Junio,10825.4,19.97,26.56,15.55,0.0,69.87,11.79,3.26,95.86,0.33,20.72,13.75,10.43
Ica,costa,Chincha Alta,uva,2023,6,Junio,2996.3800000000047,19.97,26.56,15.55,0.0,69.87,11.79,3.26,95.86,0.33,20.72,13.75,10.43
Ica,costa,Chincha Alta,alfalfa,2023,7,Julio,7972.169999999998,19.51,25.51,15.25,0.0,71.6,11.85,3.47,95.89,0.32,20.54,13.78,10.4
Ica,costa,Chincha Alta,esparrago,2023,7,Julio,10034.800000000005,19.51,25.51,15.25,0.0,71.6,11.85,3.47,95.89,0.32,20.54,13.78,10.4
Ica,costa,Chincha Alta,maiz_amarillo_duro,2023,7,Julio,24181.290000000008,19.51,25.51,15.25,0.0,71.6,11.85,3.47,95.89,0.32,20.54,13.78,10.4
Ica,costa,Chincha Alta,mandarina,2023,7,Julio,47417.56999999999,19.51,25.51,15.25,0.0,71.6,11.85,3.47,95.89,0.32,20.54,13.78,10.4
Ica,costa,Chincha Alta,tomate,2023,7,Julio,4448.199999999997,19.51,25.51,15.25,0.0,71.6,11.85,3.47,95.89,0.32,20.54,13.78,10.4
Ica,costa,Chincha Alta,uva,2023,7,Julio,0.0,19.51,25.51,15.25,0.0,71.6,11.85,3.47,95.89,0.32,20.54,13.78,10.4
Ica,costa,Chincha Alta,alfalfa,2023,8,Agosto,7565.220000000001,19.57,25.62,14.89,0.01,70.11,14.39,3.41,95.89,0.32,20.97,13.51,10.2
Ica,costa,Chincha Alta,esparrago,2023,8,Agosto,14993.600000000006,19.57,25.62,14.89,0.01,70.11,14.39,3.41,95.89,0.32,20.97,13.51,10.2
Ica,costa,Chincha Alta,maiz_amarillo_duro,2023,8,Agosto,23285.570000000007,19.57,25.62,14.89,0.01,70.11,14.39,3.41,95.89,0.32,20.97,13.51,10.2
Ica,costa,Chincha Alta,mandarina,2023,8,Agosto,27431.359999999982,19.57,25.62,14.89,0.01,70.11,14.39,3.41,95.89,0.32,20.97,13.51,10.2
Ica,costa,Chincha Alta,tomate,2023,8,Agosto,3039.5,19.57,25.62,14.89,0.01,70.11,14.39,3.41,95.89,0.32,20.97,13.51,10.2
Ica,costa,Chincha Alta,uva,2023,8,Agosto,0.0,19.57,25.62,14.89,0.01,70.11,14.39,3.41,95.89,0.32,20.97,13.51,10.2
Ica,costa,Chincha Alta,alfalfa,2023,9,Septiembre,7679.090000000011,19.56,25.59,15.2,0.05,70.11,18.27,3.64,95.82,0.32,21.16,13.54,10.22
Ica,costa,Chincha Alta,esparrago,2023,9,Septiembre,30822.98,19.56,25.59,15.2,0.05,70.11,18.27,3.64,95.82,0.32,21.16,13.54,10.22
Ica,costa,Chincha Alta,maiz_amarillo_duro,2023,9,Septiembre,13389.109999999986,19.56,25.59,15.2,0.05,70.11,18.27,3.64,95.82,0.32,21.16,13.54,10.22
Ica,costa,Chincha Alta,mandarina,2023,9,Septiembre,13616.5,19.56,25.59,15.2,0.05,70.11,18.27,3.64,95.82,0.32,21.16,13.54,10.22
Ica,costa,Chincha Alta,tomate,2023,9,Septiembre,3443.800000000003,19.56,25.59,15.2,0.05,70.11,18.27,3.64,95.82,0.32,21.16,13.54,10.22
Ica,costa,Chincha Alta,uva,2023,9,Septiembre,0.0,19.56,25.59,15.2,0.05,70.11,18.27,3.64,95.82,0.32,21.16,13.54,10.22
Ica,costa,Chincha Alta,alfalfa,2023,10,Octubre,7963.259999999995,19.85,25.55,15.54,0.05,73.91,21.24,3.53,95.86,0.32,21.66,14.79,11.02
Ica,costa,Chincha Alta,esparrago,2023,10,Octubre,25345.899999999998,19.85,25.55,15.54,0.05,73.91,21.24,3.53,95.86,0.32,21.66,14.79,11.02
Ica,costa,Chincha Alta,maiz_amarillo_duro,2023,10,Octubre,10313.859999999986,19.85,25.55,15.54,0.05,73.91,21.24,3.53,95.86,0.32,21.66,14.79,11.02
Ica,costa,Chincha Alta,mandarina,2023,10,Octubre,4009.0,19.85,25.55,15.54,0.05,73.91,21.24,3.53,95.86,0.32,21.66,14.79,11.02
Ica,costa,Chincha Alta,tomate,2023,10,Octubre,9889.86,19.85,25.55,15.54,0.05,73.91,21.24,3.53,95.86,0.32,21.66,14.79,11.02
Ica,costa,Chincha Alta,uva,2023,10,Octubre,5400.0,19.85,25.55,15.54,0.05,73.91,21.24,3.53,95.86,0.32,21.66,14.79,11.02
Ica,costa,Chincha Alta,alfalfa,2023,11,Noviembre,6708.919999999998,20.21,25.98,15.34,0.09,70.76,23.18,3.49,95.78,0.32,22.05,14.32,10.75
Ica,costa,Chincha Alta,esparrago,2023,11,Noviembre,15819.0,20.21,25.98,15.34,0.09,70.76,23.18,3.49,95.78,0.32,22.05,14.32,10.75
Ica,costa,Chincha Alta,maiz_amarillo_duro,2023,11,Noviembre,9595.950000000012,20.21,25.98,15.34,0.09,70.76,23.18,3.49,95.78,0.32,22.05,14.32,10.75
Ica,costa,Chincha Alta,mandarina,2023,11,Noviembre,0.0,20.21,25.98,15.34,0.09,70.76,23.18,3.49,95.78,0.32,22.05,14.32,10.75
Ica,costa,Chincha Alta,tomate,2023,11,Noviembre,13391.25,20.21,25.98,15.34,0.09,70.76,23.18,3.49,95.78,0.32,22.05,14.32,10.75
Ica,costa,Chincha Alta,uva,2023,11,Noviembre,47000.0,20.21,25.98,15.34,0.09,70.76,23.18,3.49,95.78,0.32,22.05,14.32,10.75
Ica,costa,Chincha Alta,alfalfa,2023,12,Diciembre,71382.84000000001,20.95,26.06,16.34,0.48,76.08,23.58,3.52,95.74,0.33,22.77,16.32,12.19
Ica,costa,Chincha Alta,esparrago,2023,12,Diciembre,10236.800000000016,20.95,26.06,16.34,0.48,76.08,23.58,3.52,95.74,0.33,22.77,16.32,12.19
Ica,costa,Chincha Alta,maiz_amarillo_duro,2023,12,Diciembre,646.1199999999953,20.95,26.06,16.34,0.48,76.08,23.58,3.52,95.74,0.33,22.77,16.32,12.19
Ica,costa,Chincha Alta,mandarina,2023,12,Diciembre,5313.0,20.95,26.06,16.34,0.48,76.08,23.58,3.52,95.74,0.33,22.77,16.32,12.19
Ica,costa,Chincha Alta,tomate,2023,12,Diciembre,42265.81999999999,20.95,26.06,16.34,0.48,76.08,23.58,3.52,95.74,0.33,22.77,16.32,12.19
Ica,costa,Chincha Alta,uva,2023,12,Diciembre,161479.3,20.95,26.06,16.34,0.48,76.08,23.58,3.52,95.74,0.33,22.77,16.32,12.19
Ica,costa,Chincha Alta,alfalfa,2024,1,Enero,9428.620000000004,22.7,28.82,18.69,0.2,78.74,24.02,3.33,95.77,0.33,24.57,18.58,14.08
Ica,costa,Chincha Alta,esparrago,2024,1,Enero,7946.9,22.7,28.82,18.69,0.2,78.74,24.02,3.33,95.77,0.33,24.57,18.58,14.08
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,1,Enero,3742.12,22.7,28.82,18.69,0.2,78.74,24.02,3.33,95.77,0.33,24.57,18.58,14.08
Ica,costa,Chincha Alta,mandarina,2024,1,Enero,112.0,22.7,28.82,18.69,0.2,78.74,24.02,3.33,95.77,0.33,24.57,18.58,14.08
Ica,costa,Chincha Alta,tomate,2024,1,Enero,9466.41,22.7,28.82,18.69,0.2,78.74,24.02,3.33,95.77,0.33,24.57,18.58,14.08
Ica,costa,Chincha Alta,uva,2024,1,Enero,197810.0,22.7,28.82,18.69,0.2,78.74,24.02,3.33,95.77,0.33,24.57,18.58,14.08
Ica,costa,Chincha Alta,alfalfa,2024,2,Febrero,9851.52,23.67,28.76,20.24,0.47,78.91,24.57,3.23,95.78,0.33,25.57,19.57,14.96
Ica,costa,Chincha Alta,esparrago,2024,2,Febrero,9704.1,23.67,28.76,20.24,0.47,78.91,24.57,3.23,95.78,0.33,25.57,19.57,14.96
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,2,Febrero,7159.149999999998,23.67,28.76,20.24,0.47,78.91,24.57,3.23,95.78,0.33,25.57,19.57,14.96
Ica,costa,Chincha Alta,mandarina,2024,2,Febrero,548.0,23.67,28.76,20.24,0.47,78.91,24.57,3.23,95.78,0.33,25.57,19.57,14.96
Ica,costa,Chincha Alta,tomate,2024,2,Febrero,9968.44,23.67,28.76,20.24,0.47,78.91,24.57,3.23,95.78,0.33,25.57,19.57,14.96
Ica,costa,Chincha Alta,uva,2024,2,Febrero,42000.0,23.67,28.76,20.24,0.47,78.91,24.57,3.23,95.78,0.33,25.57,19.57,14.96
Ica,costa,Chincha Alta,alfalfa,2024,3,Marzo,8252.859999999993,22.99,27.91,19.37,0.36,78.62,22.78,2.89,95.78,0.34,24.42,18.86,14.3
Ica,costa,Chincha Alta,esparrago,2024,3,Marzo,10604.299999999996,22.99,27.91,19.37,0.36,78.62,22.78,2.89,95.78,0.34,24.42,18.86,14.3
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,3,Marzo,17972.93,22.99,27.91,19.37,0.36,78.62,22.78,2.89,95.78,0.34,24.42,18.86,14.3
Ica,costa,Chincha Alta,mandarina,2024,3,Marzo,10783.0,22.99,27.91,19.37,0.36,78.62,22.78,2.89,95.78,0.34,24.42,18.86,14.3
Ica,costa,Chincha Alta,tomate,2024,3,Marzo,4290.66,22.99,27.91,19.37,0.36,78.62,22.78,2.89,95.78,0.34,24.42,18.86,14.3
Ica,costa,Chincha Alta,uva,2024,3,Marzo,12800.0,22.99,27.91,19.37,0.36,78.62,22.78,2.89,95.78,0.34,24.42,18.86,14.3
Ica,costa,Chincha Alta,alfalfa,2024,4,Abril,17940.039999999997,21.46,26.61,16.96,0.11,77.93,20.52,3.06,95.82,0.34,22.77,17.2,12.88
Ica,costa,Chincha Alta,esparrago,2024,4,Abril,7593.1500000000015,21.46,26.61,16.96,0.11,77.93,20.52,3.06,95.82,0.34,22.77,17.2,12.88
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,4,Abril,16173.07,21.46,26.61,16.96,0.11,77.93,20.52,3.06,95.82,0.34,22.77,17.2,12.88
Ica,costa,Chincha Alta,mandarina,2024,4,Abril,28429.4,21.46,26.61,16.96,0.11,77.93,20.52,3.06,95.82,0.34,22.77,17.2,12.88
Ica,costa,Chincha Alta,tomate,2024,4,Abril,3858.7999999999993,21.46,26.61,16.96,0.11,77.93,20.52,3.06,95.82,0.34,22.77,17.2,12.88
Ica,costa,Chincha Alta,uva,2024,4,Abril,6000.0,21.46,26.61,16.96,0.11,77.93,20.52,3.06,95.82,0.34,22.77,17.2,12.88
Ica,costa,Chincha Alta,alfalfa,2024,5,Mayo,7636.239999999998,19.73,25.47,15.26,0.07,70.38,15.52,3.02,95.81,0.33,20.36,13.74,10.41
Ica,costa,Chincha Alta,esparrago,2024,5,Mayo,7777.919999999998,19.73,25.47,15.26,0.07,70.38,15.52,3.02,95.81,0.33,20.36,13.74,10.41
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,5,Mayo,35500.05,19.73,25.47,15.26,0.07,70.38,15.52,3.02,95.81,0.33,20.36,13.74,10.41
Ica,costa,Chincha Alta,mandarina,2024,5,Mayo,41329.4,19.73,25.47,15.26,0.07,70.38,15.52,3.02,95.81,0.33,20.36,13.74,10.41
Ica,costa,Chincha Alta,tomate,2024,5,Mayo,2278.0,19.73,25.47,15.26,0.07,70.38,15.52,3.02,95.81,0.33,20.36,13.74,10.41
Ica,costa,Chincha Alta,uva,2024,5,Mayo,0.0,19.73,25.47,15.26,0.07,70.38,15.52,3.02,95.81,0.33,20.36,13.74,10.41
Ica,costa,Chincha Alta,alfalfa,2024,6,Junio,7674.910000000011,18.37,24.96,14.12,0.04,69.63,11.91,2.66,95.94,0.33,18.81,12.25,9.4
Ica,costa,Chincha Alta,esparrago,2024,6,Junio,7382.850000000006,18.37,24.96,14.12,0.04,69.63,11.91,2.66,95.94,0.33,18.81,12.25,9.4
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,6,Junio,17690.710000000006,18.37,24.96,14.12,0.04,69.63,11.91,2.66,95.94,0.33,18.81,12.25,9.4
Ica,costa,Chincha Alta,mandarina,2024,6,Junio,43073.4,18.37,24.96,14.12,0.04,69.63,11.91,2.66,95.94,0.33,18.81,12.25,9.4
Ica,costa,Chincha Alta,tomate,2024,6,Junio,1157.0699999999997,18.37,24.96,14.12,0.04,69.63,11.91,2.66,95.94,0.33,18.81,12.25,9.4
Ica,costa,Chincha Alta,uva,2024,6,Junio,0.0,18.37,24.96,14.12,0.04,69.63,11.91,2.66,95.94,0.33,18.81,12.25,9.4
Ica,costa,Chincha Alta,alfalfa,2024,7,Julio,7230.149999999994,17.99,23.59,13.35,0.01,67.55,13.25,3.21,95.91,0.33,18.57,11.42,8.92
Ica,costa,Chincha Alta,esparrago,2024,7,Julio,8383.699999999997,17.99,23.59,13.35,0.01,67.55,13.25,3.21,95.91,0.33,18.57,11.42,8.92
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,7,Julio,17419.190000000002,17.99,23.59,13.35,0.01,67.55,13.25,3.21,95.91,0.33,18.57,11.42,8.92
Ica,costa,Chincha Alta,mandarina,2024,7,Julio,44558.59999999999,17.99,23.59,13.35,0.01,67.55,13.25,3.21,95.91,0.33,18.57,11.42,8.92
Ica,costa,Chincha Alta,tomate,2024,7,Julio,1996.2799999999988,17.99,23.59,13.35,0.01,67.55,13.25,3.21,95.91,0.33,18.57,11.42,8.92
Ica,costa,Chincha Alta,uva,2024,7,Julio,0.0,17.99,23.59,13.35,0.01,67.55,13.25,3.21,95.91,0.33,18.57,11.42,8.92
Ica,costa,Chincha Alta,alfalfa,2024,8,Agosto,7158.139999999999,18.14,25.16,12.82,0.0,64.3,14.87,3.3,95.98,0.32,19.02,10.68,8.52
Ica,costa,Chincha Alta,esparrago,2024,8,Agosto,15038.479999999996,18.14,25.16,12.82,0.0,64.3,14.87,3.3,95.98,0.32,19.02,10.68,8.52
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,8,Agosto,18955.119999999995,18.14,25.16,12.82,0.0,64.3,14.87,3.3,95.98,0.32,19.02,10.68,8.52
Ica,costa,Chincha Alta,mandarina,2024,8,Agosto,35745.630000000005,18.14,25.16,12.82,0.0,64.3,14.87,3.3,95.98,0.32,19.02,10.68,8.52
Ica,costa,Chincha Alta,tomate,2024,8,Agosto,2651.6299999999974,18.14,25.16,12.82,0.0,64.3,14.87,3.3,95.98,0.32,19.02,10.68,8.52
Ica,costa,Chincha Alta,uva,2024,8,Agosto,0.0,18.14,25.16,12.82,0.0,64.3,14.87,3.3,95.98,0.32,19.02,10.68,8.52
Ica,costa,Chincha Alta,alfalfa,2024,9,Septiembre,6720.410000000004,18.81,24.54,13.54,0.07,64.27,16.29,3.37,95.81,0.32,20.12,11.48,8.93
Ica,costa,Chincha Alta,esparrago,2024,9,Septiembre,22157.60000000001,18.81,24.54,13.54,0.07,64.27,16.29,3.37,95.81,0.32,20.12,11.48,8.93
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,9,Septiembre,11164.589999999997,18.81,24.54,13.54,0.07,64.27,16.29,3.37,95.81,0.32,20.12,11.48,8.93
Ica,costa,Chincha Alta,mandarina,2024,9,Septiembre,20266.23000000004,18.81,24.54,13.54,0.07,64.27,16.29,3.37,95.81,0.32,20.12,11.48,8.93
Ica,costa,Chincha Alta,tomate,2024,9,Septiembre,6381.810000000005,18.81,24.54,13.54,0.07,64.27,16.29,3.37,95.81,0.32,20.12,11.48,8.93
Ica,costa,Chincha Alta,uva,2024,9,Septiembre,0.0,18.81,24.54,13.54,0.07,64.27,16.29,3.37,95.81,0.32,20.12,11.48,8.93
Ica,costa,Chincha Alta,alfalfa,2024,10,Octubre,7018.360000000001,19.36,25.44,14.67,0.08,65.85,20.8,3.02,95.88,0.32,20.95,12.28,9.44
Ica,costa,Chincha Alta,esparrago,2024,10,Octubre,20385.89,19.36,25.44,14.67,0.08,65.85,20.8,3.02,95.88,0.32,20.95,12.28,9.44
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,10,Octubre,9032.910000000003,19.36,25.44,14.67,0.08,65.85,20.8,3.02,95.88,0.32,20.95,12.28,9.44
Ica,costa,Chincha Alta,mandarina,2024,10,Octubre,2138.0,19.36,25.44,14.67,0.08,65.85,20.8,3.02,95.88,0.32,20.95,12.28,9.44
Ica,costa,Chincha Alta,tomate,2024,10,Octubre,8963.0,19.36,25.44,14.67,0.08,65.85,20.8,3.02,95.88,0.32,20.95,12.28,9.44
Ica,costa,Chincha Alta,uva,2024,10,Octubre,1358.0,19.36,25.44,14.67,0.08,65.85,20.8,3.02,95.88,0.32,20.95,12.28,9.44
Ica,costa,Chincha Alta,alfalfa,2024,11,Noviembre,6963.580000000002,19.44,24.46,14.93,0.33,74.98,22.93,2.93,95.89,0.33,21.11,14.58,10.89
Ica,costa,Chincha Alta,esparrago,2024,11,Noviembre,13437.339999999997,19.44,24.46,14.93,0.33,74.98,22.93,2.93,95.89,0.33,21.11,14.58,10.89
Ica,costa,Chincha Alta,maiz_amarillo_duro,2024,11,Noviembre,4287.639999999985,19.44,24.46,14.93,0.33,74.98,22.93,2.93,95.89,0.33,21.11,14.58,10.89
Ica,costa,Chincha Alta,mandarina,2024,11,Noviembre,0.0,19.44,24.46,14.93,0.33,74.98,22.93,2.93,95.89,0.33,21.11,14.58,10.89
Ica,costa,Chincha Alta,tomate,2024,11,Noviembre,15167.250000000007,19.44,24.46,14.93,0.33,74.98,22.93,2.93,95.89,0.33,21.11,14.58,10.89
Ica,costa,Chincha Alta,uva,2024,11,Noviembre,61620.0,19.44,24.46,14.93,0.33,74.98,22.93,2.93,95.89,0.33,21.11,14.58,10.89
